0;102778.74009643943
1;92052.51337822924
2;92090.44418234738
3;96451.10709970578
4;93061.94680838758
5;99336.13571215089
6;100347.59498985586
7;94147.91454092869
8;88750.84326363856
9;99331.63212910178
10;98571.87149008604
11;93705.78511271728
12;93596.50711673779
13;95691.7528398692
14;96891.35571564917
15;93864.65979341412
16;97327.9543601023
17;92647.56672992307
18;96763.50513388123
19;93831.34734793361
20;97613.62626337915
21;91390.33687332312
22;99270.32950300357
23;96567.03858679668
24;92679.85781378637
25;97866.66977051452
26;100039.14570184516
27;93576.55399391812
28;97469.46601058556
29;95759.67388959833
30;92156.88083115628
31;93576.05874302278
32;98102.80258998176
33;99703.63655146511
34;106395.73104462303
35;90356.87159061995
36;98280.0586100796
37;96788.99636024937
38;95048.35104737664
39;102179.916550655
40;96956.83780333874
41;100267.60232415659
42;93858.48167926705
43;95425.6396981529
44;95500.27069997005
45;91433.89692582731
46;94225.73725732374
47;99127.36669544112
48;96816.2352289239
49;94837.99319038146
50;97987.15325645031
51;99792.29114515003
52;95519.13577482836
53;98477.91509336159
54;93023.3163363115
55;95331.45651061478
56;104003.57621816572
57;92670.00767246958
58;104291.79796044216
59;100888.93594199228
60;91410.43957570297
61;93954.4002071421
62;91844.67637654442
63;102908.75708242267
64;92924.7205156756
65;95176.08740197138
66;93490.50418478307
67;97589.44039509809
68;100672.51560300776
69;100718.32827511306
70;98304.42097683874
71;94022.29872176934
72;99239.93777603391
73;92159.04047773193
74;91688.47113838785
75;92001.481854432
76;98344.27740149178
77;93997.74904319659
78;97874.34180485587
79;92883.8830048742
80;97315.21918685322
81;91317.7835633559
82;92094.47609751696
83;104046.5947979209
84;95927.54904355049
85;95000.95162799639
86;103125.39357665642
87;93757.53179176639
88;97999.50019825756
89;99924.33114007614
90;98644.01073170298
91;99897.16897854603
92;101465.35778324776
93;98694.95992950739
94;93772.71141437492
95;90287.01809476138
96;98937.6614150864
97;93480.27202457529
98;91183.37297670032
99;100061.68387360396
100;98373.01461832756
101;97724.55404883756
102;94748.175724498
103;98430.16365568702
104;96430.77167965076
105;105801.03274798341
106;99934.93587345317
107;98639.6649003687
108;100284.66684653543
109;97610.97348049264
110;93024.47099604993
111;100638.63893376455
112;97728.52648290565
113;95848.33711442977
114;104107.87642635402
115;93496.9134945768
116;94270.39032949427
117;89072.89708262282
118;95067.59380181287
119;96626.00737721685
120;93221.35576138276
121;96583.22951518455
122;88516.78928801855
123;100920.83801146288
124;99055.01562603601
125;97185.00995134994
126;97938.69353335828
127;94453.78085745644
128;94472.80985426347
129;96656.8669826445
130;102146.38922907418
131;102100.63396797991
132;92403.36336133207
133;92391.30862352235
134;99651.28134563168
135;99064.13509967343
136;87366.60408451913
137;99759.14284372127
138;103167.73277111536
139;94048.03990554699
140;92451.75430138753
141;94309.94306185676
142;93627.35095183221
143;98344.7976063861
144;91504.19860467751
145;98144.78618557593
146;92003.31511172872
147;93422.41223410932
148;94507.36557669248
149;97806.51356211105
150;95114.46130994463
151;95240.6726031325
152;98421.67879561456
153;93650.34114759103
154;97136.17958108918
155;93798.86839889982
156;99455.63284251529
157;98155.57334553768
158;97902.8889812939
159;95010.82568111042
160;91299.58232875283
161;92046.30334051147
162;93605.55040733724
163;92723.5924413867
164;94835.02840090923
165;102907.1660893122
166;101073.62511336984
167;101750.74583765287
168;91268.05851808815
169;90463.05064487769
170;95051.5443502176
171;96548.70823177317
172;97296.3752451149
173;104313.63139772281
174;96591.97203898749
175;101527.52691963903
176;97442.75083209616
177;95676.35597111561
178;99864.34559010087
179;101716.97399028653
180;97445.713224116
181;96107.95141181708
182;97577.4759201202
183;93028.65336453388
184;94408.36132773454
185;92199.15952887238
186;95594.70262452403
187;100233.7150998823
188;92715.45559999348
189;95938.6777117048
190;87098.06719392964
191;99198.72805814423
192;100389.11065730159
193;98746.7884667057
194;98608.2710908148
195;103610.58369623683
196;99317.31867665863
197;94601.53728043189
198;95627.22837348428
199;103891.82547403878
